Step,Time,Population
919,0.919000000000001,3.33256638010758
920,0.920000000000001,3.33257404787519
921,0.921000000000001,3.33258163900023
922,0.922000000000001,3.33258915424843
923,0.923000000000001,3.33259659437787
924,0.924000000000001,3.33260396013907
925,0.925000000000001,3.33261125227506
926,0.926000000000001,3.33261847152144
927,0.927000000000001,3.33262561860647
928,0.928000000000001,3.33263269425116
929,0.929000000000001,3.3326396991693
930,0.930000000000001,3.33264663406755
931,0.931000000000001,3.33265349964554
932,0.932000000000001,3.3326602965959
933,0.933000000000001,3.33266702560434
934,0.934000000000001,3.33267368734973
935,0.935000000000001,3.33268028250417
936,0.936000000000001,3.33268681173303
937,0.937000000000001,3.33269327569507
938,0.938000000000001,3.33269967504243
939,0.939000000000001,3.33270601042077
940,0.940000000000001,3.33271228246929
941,0.941000000000001,3.33271849182082
942,0.942000000000001,3.33272463910185
943,0.943000000000001,3.33273072493264
944,0.944000000000001,3.33273674992724
945,0.945000000000001,3.33274271469356
946,0.946000000000001,3.33274861983347
947,0.947000000000001,3.3327544659428
948,0.948000000000001,3.33276025361144
949,0.949000000000001,3.3327659834234
950,0.950000000000001,3.33277165595684
951,0.951000000000001,3.33277727178416
952,0.952000000000001,3.33278283147204
953,0.953000000000001,3.3327883355815
954,0.954000000000001,3.33279378466795
955,0.955000000000001,3.33279917928126
956,0.956000000000001,3.33280451996582
957,0.957000000000001,3.33280980726057
958,0.958000000000001,3.33281504169906
959,0.959000000000001,3.33282022380952
960,0.960000000000001,3.33282535411491
961,0.961000000000001,3.33283043313297
962,0.962000000000001,3.33283546137625
963,0.963000000000001,3.33284043935219
964,0.964000000000001,3.33284536756317
965,0.965000000000001,3.33285024650654
966,0.966000000000001,3.33285507667469
967,0.967000000000001,3.33285985855508
968,0.968000000000001,3.33286459263033
969,0.969000000000001,3.33286927937821
970,0.970000000000001,3.33287391927172
971,0.971000000000001,3.33287851277915
972,0.972000000000001,3.33288306036411
973,0.973000000000001,3.33288756248556
974,0.974000000000001,3.33289201959791
975,0.975000000000001,3.33289643215099
976,0.976000000000001,3.33290080059016
977,0.977000000000001,3.33290512535634
978,0.978000000000001,3.33290940688603
979,0.979000000000001,3.33291364561136
980,0.980000000000001,3.33291784196016
981,0.981000000000001,3.332921996356
982,0.982000000000001,3.33292610921818
983,0.983000000000001,3.33293018096183
984,0.984000000000001,3.33293421199795
985,0.985000000000001,3.33293820273341
986,0.986000000000001,3.33294215357103
987,0.987000000000001,3.33294606490959
988,0.988000000000001,3.33294993714389
989,0.989000000000001,3.33295377066481
990,0.990000000000001,3.33295756585929
991,0.991000000000001,3.33296132311043
992,0.992000000000001,3.33296504279748
993,0.993000000000001,3.33296872529593
994,0.994000000000001,3.33297237097748
995,0.995000000000001,3.33297598021016
996,0.996000000000001,3.33297955335829
997,0.997000000000001,3.33298309078256
998,0.998000000000001,3.33298659284006
999,0.999000000000001,3.3329900598843
1000,1,3.33299349226528
1001,1.001,3.33299689032949
1002,1.002,3.33300025441994
1003,1.003,3.33300358487625
1004,1.004,3.33300688203462
1005,1.005,3.3330101462279
1006,1.006,3.3330133777856
1007,1.007,3.33301657703397
1008,1.008,3.33301974429596
1009,1.009,3.33302287989132
1010,1.01,3.33302598413659
1011,1.011,3.33302905734517
1012,1.012,3.3330320998273
1013,1.013,3.33303511189013
1014,1.014,3.33303809383776
1015,1.015,3.33304104597122
1016,1.016,3.33304396858854
1017,1.017,3.33304686198479
1018,1.018,3.33304972645208
1019,1.019,3.33305256227959
1020,1.02,3.33305536975363
1021,1.021,3.33305814915764
1022,1.022,3.33306090077222
1023,1.023,3.33306362487517
1024,1.024,3.33306632174152
1025,1.025,3.33306899164356
1026,1.026,3.33307163485083
1027,1.027,3.33307425163019
1028,1.028,3.33307684224585
1029,1.029,3.33307940695937
1030,1.03,3.33308194602967
1031,1.031,3.33308445971312
1032,1.032,3.33308694826351
1033,1.033,3.33308941193209
1034,1.034,3.33309185096761
1035,1.035,3.33309426561632
1036,1.036,3.33309665612203
1037,1.037,3.3330990227261
1038,1.038,3.33310136566747
1039,1.039,3.3331036851827
1040,1.04,3.33310598150599
1041,1.041,3.3331082548692
1042,1.042,3.33311050550186
1043,1.043,3.33311273363122
1044,1.044,3.33311493948224
1045,1.045,3.33311712327767
1046,1.046,3.33311928523798
1047,1.047,3.33312142558149
1048,1.048,3.33312354452429
1049,1.049,3.33312564228035
1050,1.05,3.33312771906147
1051,1.051,3.33312977507736
1052,1.05199999999999,3.33313181053561
1053,1.05299999999999,3.33313382564175
1054,1.05399999999999,3.33313582059926
1055,1.05499999999999,3.33313779560956
1056,1.05599999999999,3.3331397508721
1057,1.05699999999999,3.33314168658429
1058,1.05799999999999,3.33314360294159
1059,1.05899999999999,3.33314550013752
1060,1.05999999999999,3.33314737836363
1061,1.06099999999999,3.33314923780959
1062,1.06199999999999,3.33315107866315
1063,1.06299999999999,3.3331529011102
1064,1.06399999999999,3.33315470533477
1065,1.06499999999999,3.33315649151903
1066,1.06599999999999,3.33315825984335
1067,1.06699999999999,3.3331600104863
1068,1.06799999999999,3.33316174362465
1069,1.06899999999999,3.33316345943341
1070,1.06999999999999,3.33316515808584
1071,1.07099999999999,3.33316683975346
1072,1.07199999999999,3.3331685046061
1073,1.07299999999999,3.33317015281187
1074,1.07399999999999,3.3331717845372
1075,1.07499999999999,3.33317339994687
1076,1.07599999999999,3.33317499920399
1077,1.07699999999999,3.33317658247008
1078,1.07799999999999,3.333178149905
1079,1.07899999999999,3.33317970166704
1080,1.07999999999999,3.33318123791289
1081,1.08099999999999,3.3331827587977
1082,1.08199999999999,3.33318426447503
1083,1.08299999999999,3.33318575509695
1084,1.08399999999999,3.33318723081398
1085,1.08499999999999,3.33318869177513
1086,1.08599999999999,3.33319013812795
1087,1.08699999999999,3.33319157001849
1088,1.08799999999999,3.33319298759135
1089,1.08899999999999,3.33319439098968
1090,1.08999999999999,3.3331957803552
1091,1.09099999999999,3.33319715582822
1092,1.09199999999999,3.33319851754764
1093,1.09299999999999,3.33319986565097
1094,1.09399999999999,3.33320120027435
1095,1.09499999999999,3.33320252155256
1096,1.09599999999999,3.33320382961904
1097,1.09699999999999,3.33320512460587
1098,1.09799999999999,3.33320640664383
1099,1.09899999999999,3.33320767586239
1100,1.09999999999999,3.33320893238973
1101,1.10099999999999,3.33321017635274
1102,1.10199999999999,3.33321140787704
1103,1.10299999999999,3.33321262708701
1104,1.10399999999999,3.33321383410576
1105,1.10499999999999,3.3332150290552
1106,1.10599999999999,3.33321621205599
1107,1.10699999999999,3.33321738322761
1108,1.10799999999999,3.33321854268834
1109,1.10899999999999,3.33321969055526
1110,1.10999999999999,3.33322082694429
1111,1.11099999999999,3.33322195197021
1112,1.11199999999999,3.33322306574662
1113,1.11299999999999,3.33322416838601
1114,1.11399999999999,3.33322525999974
1115,1.11499999999999,3.33322634069803
1116,1.11599999999999,3.33322741059004
1117,1.11699999999999,3.33322846978382
1118,1.11799999999999,3.33322951838632
1119,1.11899999999999,3.33323055650346
1120,1.11999999999999,3.33323158424007
1121,1.12099999999999,3.33323260169995
1122,1.12199999999999,3.33323360898584
1123,1.12299999999999,3.33323460619948
1124,1.12399999999999,3.33323559344158
1125,1.12499999999999,3.33323657081183
1126,1.12599999999999,3.33323753840896
1127,1.12699999999999,3.33323849633067
1128,1.12799999999999,3.33323944467372
1129,1.12899999999999,3.33324038353387
1130,1.12999999999999,3.33324131300595
1131,1.13099999999999,3.33324223318382
1132,1.13199999999999,3.33324314416041
1133,1.13299999999999,3.33324404602774
1134,1.13399999999999,3.33324493887688
1135,1.13499999999999,3.333245822798
1136,1.13599999999999,3.33324669788038
1137,1.13699999999999,3.33324756421239
1138,1.13799999999999,3.33324842188153
1139,1.13899999999999,3.33324927097442
1140,1.13999999999999,3.33325011157681
1141,1.14099999999999,3.3332509437736
1142,1.14199999999999,3.33325176764883
1143,1.14299999999998,3.33325258328572
1144,1.14399999999998,3.33325339076663
1145,1.14499999999998,3.33325419017313
1146,1.14599999999998,3.33325498158594
1147,1.14699999999998,3.333255765085
1148,1.14799999999998,3.33325654074943
1149,1.14899999999998,3.33325730865758
1150,1.14999999999998,3.333258068887
1151,1.15099999999998,3.33325882151446
1152,1.15199999999998,3.333259566616
1153,1.15299999999998,3.33326030426685
1154,1.15399999999998,3.33326103454151
1155,1.15499999999998,3.33326175751375
1156,1.15599999999998,3.33326247325657
1157,1.15699999999998,3.33326318184228
1158,1.15799999999998,3.33326388334243
1159,1.15899999999998,3.33326457782786
1160,1.15999999999998,3.33326526536874
1161,1.16099999999998,3.33326594603448
1162,1.16199999999998,3.33326661989385
1163,1.16299999999998,3.33326728701489
1164,1.16399999999998,3.33326794746499
1165,1.16499999999998,3.33326860131085
1166,1.16599999999998,3.3332692486185
1167,1.16699999999998,3.33326988945333
1168,1.16799999999998,3.33327052388005
1169,1.16899999999998,3.33327115196275
1170,1.16999999999998,3.33327177376486
1171,1.17099999999998,3.33327238934917
1172,1.17199999999998,3.33327299877787
1173,1.17299999999998,3.33327360211251
1174,1.17399999999998,3.33327419941401
1175,1.17499999999998,3.33327479074271
1176,1.17599999999998,3.33327537615834
1177,1.17699999999998,3.33327595572001
1178,1.17799999999998,3.33327652948627
1179,1.17899999999998,3.33327709751506
1180,1.17999999999998,3.33327765986375
1181,1.18099999999998,3.33327821658915
1182,1.18199999999998,3.33327876774748
1183,1.18299999999998,3.33327931339441
1184,1.18399999999998,3.33327985358504
1185,1.18499999999998,3.33328038837394
1186,1.18599999999998,3.33328091781513
1187,1.18699999999998,3.33328144196207
1188,1.18799999999998,3.3332819608677
1189,1.18899999999998,3.33328247458444
1190,1.18999999999998,3.33328298316417
1191,1.19099999999998,3.33328348665826
1192,1.19199999999998,3.33328398511755
1193,1.19299999999998,3.33328447859241
1194,1.19399999999998,3.33328496713265
1195,1.19499999999998,3.33328545078764
1196,1.19599999999998,3.33328592960622
1197,1.19699999999998,3.33328640363675
1198,1.19799999999998,3.33328687292711
1199,1.19899999999998,3.3332873375247
1200,1.19999999999998,3.33328779747644
1201,1.20099999999998,3.33328825282878
1202,1.20199999999998,3.33328870362773
1203,1.20299999999998,3.33328914991881
1204,1.20399999999998,3.3332895917471
1205,1.20499999999998,3.33329002915722
1206,1.20599999999998,3.33329046219336
1207,1.20699999999998,3.33329089089925
1208,1.20799999999998,3.33329131531818
1209,1.20899999999998,3.33329173549304
1210,1.20999999999998,3.33329215146625
1211,1.21099999999998,3.33329256327983
1212,1.21199999999998,3.33329297097538
1213,1.21299999999998,3.33329337459407
1214,1.21399999999998,3.33329377417668
1215,1.21499999999998,3.33329416976355
1216,1.21599999999998,3.33329456139464
1217,1.21699999999998,3.33329494910952
1218,1.21799999999998,3.33329533294734
1219,1.21899999999998,3.33329571294687
1220,1.21999999999998,3.33329608914649
1221,1.22099999999998,3.33329646158419
1222,1.22199999999998,3.33329683029761
1223,1.22299999999998,3.33329719532397
1224,1.22399999999998,3.33329755670014
1225,1.22499999999998,3.33329791446263
1226,1.22599999999998,3.33329826864758
1227,1.22699999999998,3.33329861929075
1228,1.22799999999998,3.33329896642756
1229,1.22899999999998,3.33329931009307
1230,1.22999999999998,3.333299650322
1231,1.23099999999998,3.33329998714871
1232,1.23199999999998,3.33330032060722
1233,1.23299999999998,3.33330065073121
1234,1.23399999999997,3.33330097755403
1235,1.23499999999997,3.33330130110868
1236,1.23599999999997,3.33330162142785
1237,1.23699999999997,3.33330193854389
1238,1.23799999999997,3.33330225248883
1239,1.23899999999997,3.33330256329437
1240,1.23999999999997,3.33330287099192
1241,1.24099999999997,3.33330317561255
1242,1.24199999999997,3.33330347718703
1243,1.24299999999997,3.33330377574582
1244,1.24399999999997,3.33330407131907
1245,1.24499999999997,3.33330436393665
1246,1.24599999999997,3.3333046536281
1247,1.24699999999997,3.33330494042268
1248,1.24799999999997,3.33330522434937
1249,1.24899999999997,3.33330550543684
1250,1.24999999999997,3.33330578371348
1251,1.25099999999997,3.3333060592074
1252,1.25199999999997,3.33330633194643
1253,1.25299999999997,3.33330660195811
1254,1.25399999999997,3.33330686926972
1255,1.25499999999997,3.33330713390826
1256,1.25599999999997,3.33330739590045
1257,1.25699999999997,3.33330765527276
1258,1.25799999999997,3.33330791205139
1259,1.25899999999997,3.33330816626227
1260,1.25999999999997,3.33330841793108
1261,1.26099999999997,3.33330866708324
1262,1.26199999999997,3.33330891374391
1263,1.26299999999997,3.33330915793802
1264,1.26399999999997,3.33330939969022
1265,1.26499999999997,3.33330963902493
1266,1.26599999999997,3.33330987596633
1267,1.26699999999997,3.33331011053835
1268,1.26799999999997,3.33331034276468
1269,1.26899999999997,3.33331057266878
1270,1.26999999999997,3.33331080027387
1271,1.27099999999997,3.33331102560294
1272,1.27199999999997,3.33331124867876
1273,1.27299999999997,3.33331146952384
1274,1.27399999999997,3.3333116881605
1275,1.27499999999997,3.33331190461082
1276,1.27599999999997,3.33331211889667
1277,1.27699999999997,3.33331233103969
1278,1.27799999999997,3.3333125410613
1279,1.27899999999997,3.33331274898272
1280,1.27999999999997,3.33331295482496
1281,1.28099999999997,3.3333131586088
1282,1.28199999999997,3.33331336035482
1283,1.28299999999997,3.33331356008341
1284,1.28399999999997,3.33331375781473
1285,1.28499999999997,3.33331395356877
1286,1.28599999999997,3.33331414736529
1287,1.28699999999997,3.33331433922387
1288,1.28799999999997,3.33331452916388
1289,1.28899999999997,3.33331471720451
1290,1.28999999999997,3.33331490336476
1291,1.29099999999997,3.33331508766343
1292,1.29199999999997,3.33331527011913
1293,1.29299999999997,3.33331545075029
1294,1.29399999999997,3.33331562957516
1295,1.29499999999997,3.3333158066118
1296,1.29599999999997,3.3333159818781
1297,1.29699999999997,3.33331615539175
1298,1.29799999999997,3.33331632717028
1299,1.29899999999997,3.33331649723104
1300,1.29999999999997,3.33331666559121
1301,1.30099999999997,3.3333168322678
1302,1.30199999999997,3.33331699727764
1303,1.30299999999997,3.33331716063739
1304,1.30399999999997,3.33331732236357
1305,1.30499999999997,3.3333174824725
1306,1.30599999999997,3.33331764098035
1307,1.30699999999997,3.33331779790314
1308,1.30799999999997,3.33331795325672
1309,1.30899999999997,3.33331810705678
1310,1.30999999999997,3.33331825931885
1311,1.31099999999997,3.33331841005831
1312,1.31199999999997,3.33331855929039
1313,1.31299999999997,3.33331870703017
1314,1.31399999999997,3.33331885329256
1315,1.31499999999997,3.33331899809234
1316,1.31599999999997,3.33331914144413
1317,1.31699999999997,3.33331928336242
1318,1.31799999999997,3.33331942386154
1319,1.31899999999997,3.33331956295567
1320,1.31999999999997,3.33331970065888
1321,1.32099999999997,3.33331983698507
1322,1.32199999999997,3.333319971948
1323,1.32299999999997,3.33332010556132
1324,1.32399999999996,3.33332023783852
1325,1.32499999999996,3.33332036879295
1326,1.32599999999996,3.33332049843785
1327,1.32699999999996,3.33332062678631
1328,1.32799999999996,3.3333207538513
1329,1.32899999999996,3.33332087964564
1330,1.32999999999996,3.33332100418205
1331,1.33099999999996,3.33332112747311
1332,1.33199999999996,3.33332124953127
1333,1.33299999999996,3.33332137036885
1334,1.33399999999996,3.33332148999806
1335,1.33499999999996,3.333321608431
1336,1.33599999999996,3.33332172567961
1337,1.33699999999996,3.33332184175574
1338,1.33799999999996,3.33332195667112
1339,1.33899999999996,3.33332207043735
1340,1.33999999999996,3.33332218306593
1341,1.34099999999996,3.33332229456823
1342,1.34199999999996,3.33332240495552
1343,1.34299999999996,3.33332251423894
1344,1.34399999999996,3.33332262242953
1345,1.34499999999996,3.33332272953823
1346,1.34599999999996,3.33332283557584
1347,1.34699999999996,3.33332294055308
1348,1.34799999999996,3.33332304448056
1349,1.34899999999996,3.33332314736877
1350,1.34999999999996,3.33332324922811
1351,1.35099999999996,3.33332335006885
1352,1.35199999999996,3.3333234499012
1353,1.35299999999996,3.33332354873523
1354,1.35399999999996,3.33332364658092
1355,1.35499999999996,3.33332374344816
1356,1.35599999999996,3.33332383934674
1357,1.35699999999996,3.33332393428634
1358,1.35799999999996,3.33332402827654
1359,1.35899999999996,3.33332412132685
1360,1.35999999999996,3.33332421344666
1361,1.36099999999996,3.33332430464528
1362,1.36199999999996,3.33332439493191
1363,1.36299999999996,3.33332448431569
1364,1.36399999999996,3.33332457280563
1365,1.36499999999996,3.33332466041068
1366,1.36599999999996,3.33332474713968
1367,1.36699999999996,3.33332483300139
1368,1.36799999999996,3.33332491800449
1369,1.36899999999996,3.33332500215757
1370,1.36999999999996,3.33332508546912
1371,1.37099999999996,3.33332516794756
1372,1.37199999999996,3.33332524960122
1373,1.37299999999996,3.33332533043834
1374,1.37399999999996,3.3333254104671
1375,1.37499999999996,3.33332548969557
1376,1.37599999999996,3.33332556813177
1377,1.37699999999996,3.3333256457836
1378,1.37799999999996,3.33332572265892
