Simulation:,Air Resistance
Trajectory,X,Y
Angle 45,19151.3235460165,3822.47587678138
Angle 45,19171.2180737123,3798.59014518267
Angle 45,19191.0878639996,3774.63611376624
Angle 45,19210.9329184593,3750.61390263395
Angle 45,19230.7532387154,3726.52363197171
Angle 45,19250.5488264363,3702.36542204825
Angle 45,19270.3196833349,3678.13939321382
Angle 45,19290.0658111699,3653.84566589889
Angle 45,19309.7872117466,3629.48436061293
Angle 45,19329.4838869172,3605.05559794307
Angle 45,19349.1558385818,3580.55949855285
Angle 45,19368.8030686894,3555.99618318089
Angle 45,19388.425579238,3531.36577263965
Angle 45,19408.0233722761,3506.66838781409
Angle 45,19427.5964499027,3481.90414966038
Angle 45,19447.1448142684,3457.0731792046
Angle 45,19466.6684675759,3432.17559754144
Angle 45,19486.1674120809,3407.21152583287
Angle 45,19505.6416500925,3382.18108530687
Angle 45,19525.0911839739,3357.08439725606
Angle 45,19544.5160161434,3331.92158303644
Angle 45,19563.9161490745,3306.69276406601
Angle 45,19583.291585297,3281.39806182351
Angle 45,19602.6423273974,3256.03759784707
Angle 45,19621.9683780193,3230.61149373287
Angle 45,19641.2697398645,3205.11987113385
Angle 45,19660.5464156933,3179.56285175835
Angle 45,19679.798408325,3153.94055736878
Angle 45,19699.0257206388,3128.25310978033
Angle 45,19718.2283555739,3102.50063085957
Angle 45,19737.4063161305,3076.6832425232
Angle 45,19756.5596053702,3050.80106673662
Angle 45,19775.6882264164,3024.85422551268
Angle 45,19794.7921824551,2998.84284091029
Angle 45,19813.8714767351,2972.76703503309
Angle 45,19832.9261125687,2946.62693002814
Angle 45,19851.9560933325,2920.42264808454
Angle 45,19870.9614224672,2894.15431143212
Angle 45,19889.9421034787,2867.82204234008
Angle 45,19908.8981399383,2841.42596311567
Angle 45,19927.8295354833,2814.96619610283
Angle 45,19946.7362938175,2788.44286368086
Angle 45,19965.6184187113,2761.85608826306
Angle 45,19984.4759140027,2735.20599229543
Angle 45,20003.3087835972,2708.49269825528
Angle 45,20022.1170314688,2681.71632864991
Angle 45,20040.9006616598,2654.87700601529
Angle 45,20059.6596782817,2627.97485291468
Angle 45,20078.3940855156,2601.00999193731
Angle 45,20097.1038876121,2573.98254569707
Angle 45,20115.7890888924,2546.8926368311
Angle 45,20134.449693748,2519.74038799852
Angle 45,20153.0857066416,2492.52592187905
Angle 45,20171.6971321074,2465.2493611717
Angle 45,20190.2839747511,2437.91082859344
Angle 45,20208.8462392506,2410.51044687781
Angle 45,20227.3839303563,2383.04833877365
Angle 45,20245.8970528914,2355.52462704375
Angle 45,20264.3856117521,2327.93943446351
Angle 45,20282.8496119081,2300.2928838196
Angle 45,20301.289058403,2272.58509790866
Angle 45,20319.7039563545,2244.81619953596
Angle 45,20338.0943109544,2216.98631151406
Angle 45,20356.4601274696,2189.09555666152
Angle 45,20374.8014112417,2161.14405780154
Angle 45,20393.1181676876,2133.13193776068
Angle 45,20411.4104022999,2105.0593193675
Angle 45,20429.678120647,2076.9263254513
Angle 45,20447.9213283731,2048.73307884072
Angle 45,20466.1400311992,2020.47970236254
Angle 45,20484.3342349225,1992.16631884026
Angle 45,20502.5039454173,1963.79305109287
Angle 45,20520.6491686348,1935.3600219335
Angle 45,20538.7699106036,1906.86735416817
Angle 45,20556.8661774299,1878.31517059441
Angle 45,20574.9379752975,1849.70359400003
Angle 45,20592.9853104682,1821.0327471618
Angle 45,20611.0081892821,1792.30275284416
Angle 45,20629.0066181576,1763.51373379792
Angle 45,20646.9806035915,1734.66581275899
Angle 45,20664.9301521595,1705.75911244706
Angle 45,20682.8552705164,1676.79375556439
Angle 45,20700.7559653958,1647.76986479445
Angle 45,20718.6322436106,1618.68756280068
Angle 45,20736.4841120535,1589.54697222523
Angle 45,20754.3115776963,1560.34821568768
Angle 45,20772.1146475909,1531.09141578376
Angle 45,20789.8933288689,1501.77669508408
Angle 45,20807.6476287421,1472.40417613293
Angle 45,20825.3775545023,1442.97398144694
Angle 45,20843.0831135216,1413.48623351387
Angle 45,20860.7643132527,1383.94105479137
Angle 45,20878.4211612286,1354.33856770572
Angle 45,20896.0536650631,1324.67889465057
Angle 45,20913.6618324507,1294.96215798571
Angle 45,20931.2456711668,1265.18848003586
Angle 45,20948.8051890675,1235.35798308941
Angle 45,20966.3403940903,1205.47078939718
Angle 45,20983.8512942535,1175.52702117123
Angle 45,21001.3378976568,1145.52680058363
Angle 45,21018.8002124812,1115.4702497652
Angle 45,21036.2382469888,1085.35749080435
Angle 45,21053.6520095233,1055.18864574586
Angle 45,21071.0415085098,1024.96383658965
Angle 45,21088.4067524549,994.68318528959
Angle 45,21105.7477499468,964.346813752309
Angle 45,21123.0645096553,933.954843835998
Angle 45,21140.3570403318,903.507397349216
Angle 45,21157.6253508094,873.004596049709
Angle 45,21174.869450003,842.446561643228
Angle 45,21192.0893469091,811.83341578235
Angle 45,21209.2850506059,781.165280065306
Angle 45,21226.4565702536,750.442276034815
Angle 45,21243.6039150939,719.664525176917
Angle 45,21260.7270944506,688.832148919813
Angle 45,21277.8261177289,657.945268632713
Angle 45,21294.900994416,627.004005624682
Angle 45,21311.951734081,596.008481143496
Angle 45,21328.9783463744,564.958816374498
Angle 45,21345.9808410288,533.855132439461
Angle 45,21362.9592278583,502.697550395458
Angle 45,21379.9135167587,471.48619123373
Angle 45,21396.8437177075,440.221175878565
Angle 45,21413.7498407639,408.902625186178
Angle 45,21430.6318960687,377.5306599436
Angle 45,21447.489893844,346.105400867562
Angle 45,21464.3238443938,314.626968603399
Angle 45,21481.1337581032,283.095483723943
Angle 45,21497.9196454388,251.511066728432
Angle 45,21514.6815169487,219.873838041417
Angle 45,21531.419383262,188.18391801168
Angle 45,21548.1332550894,156.441426911153
Angle 45,21564.8231432222,124.646484933839
Angle 45,21581.4890585334,92.7992121947446
Angle 45,21598.1310119764,60.8997287288151
Angle 45,21614.7490145859,28.9481544898719
Angle 45,21629.7588359694,0
Angle 46,0,0
Angle 46,48.4899328915199,50.1147954228392
Angle 46,96.8446108000611,99.9918035661815
Angle 46,145.064923375807,149.63221620878
Angle 46,193.151751965452,199.037213729053
Angle 46,241.105969714551,248.207965245159
Angle 46,288.928441668278,297.14562875292
Angle 46,336.620024870633,345.851351261608
Angle 46,384.181568462119,394.326268927663
Angle 46,431.613913775926,442.57150718636
Angle 46,478.917894432631,490.588180881471
Angle 46,526.094336433471,538.377394392952
Angle 46,573.144058252181,585.940241762706
Angle 46,620.067870925446,633.277806818437
Angle 46,666.866578141989,680.391163295644
Angle 46,713.540976330309,727.281374957784
Angle 46,760.091854745105,773.949495714636
Angle 46,806.519995552401,820.396569738895
Angle 46,852.8261739134,866.623631581042
Angle 46,899.011158067093,912.631706282501
Angle 46,945.07570941163,958.421809487127
Angle 46,991.020582584498,1003.99494755105
Angle 46,1036.8465255415,1049.35211765091
Angle 46,1082.5542796346,1094.49430789048
Angle 46,1128.14457968855,1139.4224974058
Angle 46,1173.61815407653,1184.13765646867
Angle 46,1218.97572479451,1228.64074658874
Angle 46,1264.2180075347,1272.93272061409
Angle 46,1309.34571175778,1317.01452283032
Angle 46,1354.35954076421,1360.88708905829
Angle 46,1399.26019176444,1404.55134675036
Angle 46,1444.0483559481,1448.00821508534
Angle 46,1488.72471855225,1491.25860506206
Angle 46,1533.28995892861,1534.30341959156
Angle 46,1577.74475060983,1577.14355358805
Angle 46,1622.08976137484,1619.77989405852
Angle 46,1666.32565331327,1662.21332019112
Angle 46,1710.45308288892,1704.4447034423
Angle 46,1754.47270100235,1746.47490762271
Angle 46,1798.38515305264,1788.30478898188
Angle 46,1842.1910789982,1829.93519629178
Angle 46,1885.89111341676,1871.36697092918
Angle 46,1929.48588556455,1912.60094695684
Angle 46,1972.97601943462,1953.63795120365
Angle 46,2016.36213381434,1994.47880334361
Angle 46,2059.64484234216,2035.1243159737
Angle 46,2102.82475356348,2075.5752946908
Angle 46,2145.90247098589,2115.83253816742
Angle 46,2188.87859313352,2155.89683822647
Angle 46,2231.75371360071,2195.76897991502
Angle 46,2274.52842110492,2235.44974157703
Angle 46,2317.20329953896,2274.93989492513
Angle 46,2359.77892802244,2314.24020511136
Angle 46,2402.25588095258,2353.35143079709
Angle 46,2444.63472805429,2392.27432422186
Angle 46,2486.91603442959,2431.00963127139
Angle 46,2529.1003606064,2469.55809154469
Angle 46,2571.18826258657,2507.92043842019
Angle 46,2613.1802918934,2546.0973991211
Angle 46,2655.07699561839,2584.08969477981
Angle 46,2696.8789164675,2621.89804050157
Angle 46,2738.58659280665,2659.52314542715
Angle 46,2780.20055870675,2696.96571279486
Angle 46,2821.72134398804,2734.22644000166
Angle 46,2863.14947426386,2771.30601866348
Angle 46,2904.48547098391,2808.20513467477
Angle 46,2945.72985147683,2844.92446826731
Angle 46,2986.88312899231,2881.46469406819
Angle 46,3027.9458127426,2917.82648115712
Angle 46,3068.91840794351,2954.01049312293
Angle 46,3109.80141585484,2990.01738811941
Angle 46,3150.59533382031,3025.84781892037
Angle 46,3191.30065530696,3061.50243297408
Angle 46,3231.91786994405,3096.98187245696
Angle 46,3272.44746356143,3132.28677432656
Angle 46,3312.88991822748,3167.41777037399
Angle 46,3353.24571228645,3202.37548727554
Angle 46,3393.51532039546,3237.16054664376
Angle 46,3433.69921356087,3271.77356507785
Angle 46,3473.79785917438,3306.21515421345
Angle 46,3513.81172104843,3340.48592077176
Angle 46,3553.74125945139,3374.5864666081
Angle 46,3593.58693114213,3408.51738875985
Angle 46,3633.34918940421,3442.27927949378
Angle 46,3673.02848407969,3475.87272635284
Angle 46,3712.6252616024,3509.29831220229
Angle 46,3752.13996503093,3542.5566152754
Angle 46,3791.57303408105,3575.64820921842
Angle 46,3830.92490515789,3608.57366313517
Angle 46,3870.19601138755,3641.33354163095
Angle 46,3909.38678264846,3673.92840485603
Angle 46,3948.49764560228,3706.3588085485
Angle 46,3987.52902372439,3738.62530407672
Angle 46,4026.48133733408,3770.72843848115
Angle 46,4065.35500362427,3802.66875451579
Angle 46,4104.15043669099,3834.44679068901
Angle 46,4142.86804756236,3866.06308130396
Angle 46,4181.50824422729,3897.51815649849
Angle 46,4220.07143166382,3928.81254228462
Angle 46,4258.55801186714,3959.94676058747
Angle 46,4296.96838387716,3990.92132928377
Angle 46,4335.30294380588,4021.73676223999
Angle 46,4373.56208486436,4052.39356934986
Angle 46,4411.74619738934,4082.89225657163
Angle 46,4449.85566886956,4113.23332596474
Angle 46,4487.89088397181,4143.41727572619
Angle 46,4525.85222456659,4173.44460022639
Angle 46,4563.74006975348,4203.31579004464
Angle 46,4601.55479588626,4233.03133200421
Angle 46,4639.29677659763,4262.591709207
Angle 46,4676.96638282375,4291.9974010678
Angle 46,4714.56398282836,4321.24888334815
Angle 46,4752.08994222672,4350.34662818984
Angle 46,4789.54462400923,4379.291104148
Angle 46,4826.92838856471,4408.08277622385
Angle 46,4864.24159370351,4436.72210589702
Angle 46,4901.48459468026,4465.20955115758
Angle 46,4938.65774421638,4493.54556653766
Angle 46,4975.76139252234,4521.73060314269
Angle 46,5012.79588731963,4549.76510868239
Angle 46,5049.7615738625,4577.64952750131
Angle 46,5086.6587949594,4605.38430060908
Angle 46,5123.48789099423,4632.96986571029
Angle 46,5160.24919994729,4660.40665723413
Angle 46,5196.94305741601,4687.69510636358
Angle 46,5233.56979663542,4714.83564106433
Angle 46,5270.12974849842,4741.82868611346
Angle 46,5306.62324157575,4768.67466312765
Angle 46,5343.05060213581,4795.37399059122
Angle 46,5379.41215416417,4821.92708388381
Angle 46,5415.7082193829,4848.33435530773
Angle 46,5451.93911726969,4874.5962141151
Angle 46,5488.10516507668,4900.7130665346
Angle 46,5524.20667784919,4926.68531579799
Angle 46,5560.24396844408,4952.51336216635
Angle 46,5596.21734754806,4978.197602956
Angle 46,5632.12712369568,5003.73843256419
Angle 46,5667.97360328713,5029.13624249447
Angle 46,5703.7570906059,5054.39142138185
Angle 46,5739.47788783616,5079.50435501763
Angle 46,5775.13629508001,5104.47542637401
Angle 46,5810.73261037446,5129.30501562844
Angle 46,5846.26712970827,5153.99350018769
Angle 46,5881.74014703862,5178.54125471172
Angle 46,5917.15195430752,5202.94865113723
Angle 46,5952.50284145808,5227.21605870102
Angle 46,5987.7930964506,5251.3438439631
Angle 46,6023.02300527848,5275.33237082957
Angle 46,6058.1928519839,5299.1820005752
Angle 46,6093.30291867341,5322.8930918659
Angle 46,6128.35348553325,5346.46600078083
Angle 46,6163.3448308446,5369.90108083439
Angle 46,6198.27723099856,5393.19868299793
Angle 46,6233.15096051106,5416.35915572124
Angle 46,6267.96629203748,5439.38284495388
Angle 46,6302.72349638727,5462.2700941662
Angle 46,6337.42284253824,5485.02124437027
Angle 46,6372.06459765081,5507.6366341405
Angle 46,6406.64902708206,5530.11659963408
Angle 46,6441.17639439962,5552.46147461126
Angle 46,6475.64696139542,5574.67159045541
Angle 46,6510.06098809925,5596.74727619284
Angle 46,6544.41873279225,5618.68885851249
Angle 46,6578.72045202017,5640.49666178537
Angle 46,6612.96640060652,5662.17100808387
Angle 46,6647.1568316656,5683.71221720085
Angle 46,6681.2919966153,5705.12060666854
Angle 46,6715.37214518991,5726.39649177724
Angle 46,6749.39752545262,5747.54018559393
Angle 46,6783.36838380798,5768.5519989806
Angle 46,6817.28496501425,5789.43224061244
Angle 46,6851.14751219554,5810.1812169959
Angle 46,6884.95626685384,5830.79923248652
Angle 46,6918.71146888096,5851.28658930662
Angle 46,6952.4133565703,5871.64358756281
Angle 46,6986.06216662848,5891.87052526337
Angle 46,7019.65813418691,5911.96769833546
Angle 46,7053.20149281318,5931.93540064211
Angle 46,7086.69247452231,5951.77392399912
Angle 46,7120.13130978795,5971.48355819181
Angle 46,7153.51822755339,5991.06459099157
Angle 46,7186.8534552425,6010.51730817229
Angle 46,7220.13721877052,6029.84199352662
Angle 46,7253.36974255475,6049.0389288821
Angle 46,7286.55124952512,6068.10839411718
Angle 46,7319.68196113467,6087.05066717697
Angle 46,7352.76209736987,6105.86602408904
Angle 46,7385.79187676087,6124.55473897891
Angle 46,7418.77151639163,6143.11708408548
Angle 46,7451.70123190994,6161.55332977633
Angle 46,7484.58123753736,6179.86374456286
Angle 46,7517.41174607897,6198.0485951153
Angle 46,7550.19296893313,6216.10814627762
Angle 46,7582.92511610106,6234.04266108226
Angle 46,7615.60839619635,6251.85240076478
Angle 46,7648.24301645437,6269.53762477836
Angle 46,7680.82918274155,6287.09859080818
Angle 46,7713.3670995646,6304.53555478569
Angle 46,7745.8569700796,6321.84877090272
Angle 46,7778.29899610107,6339.03849162554
Angle 46,7810.69337811082,6356.10496770873
Angle 46,7843.04031526679,6373.04844820899
Angle 46,7875.34000541183,6389.86918049878
Angle 46,7907.59264508229,6406.56741027993
Angle 46,7939.79842951659,6423.14338159704
Angle 46,7971.95755266369,6439.59733685083
Angle 46,8004.07020719147,6455.92951681138
Angle 46,8036.13658449499,6472.14016063125
Angle 46,8068.15687470474,6488.22950585849
Angle 46,8100.13126669471,6504.19778844956
Angle 46,8132.05994809045,6520.04524278212
Angle 46,8163.94310527704,6535.77210166775
Angle 46,8195.7809234069,6551.37859636459
Angle 46,8227.57358640767,6566.86495658977
Angle 46,8259.32127698984,6582.2314105319
Angle 46,8291.0241766544,6597.47818486333
Angle 46,8322.68246570045,6612.60550475241
Angle 46,8354.29632323258,6627.61359387557
Angle 46,8385.86592716836,6642.50267442939
Angle 46,8417.39145424562,6657.27296714253
Angle 46,8448.8730800297,6671.92469128756
Angle 46,8480.31097892064,6686.45806469275
Angle 46,8511.70532416029,6700.87330375374
Angle 46,8543.05628783933,6715.1706234451
Angle 46,8574.36404090425,6729.35023733187
Angle 46,8605.62875316423,6743.41235758093
Angle 46,8636.85059329798,6757.35719497239
Angle 46,8668.02972886045,6771.1849589108
Angle 46,8699.16632628961,6784.89585743632
Angle 46,8730.26055091299,6798.49009723582
Angle 46,8761.31256695425,6811.96788365391
Angle 46,8792.32253753973,6825.32942070384
Angle 46,8823.2906247048,6838.57491107836
Angle 46,8854.21698940029,6851.70455616052
Angle 46,8885.10179149874,6864.71855603436
Angle 46,8915.94518980069,6877.61710949553
Angle 46,8946.74734204084,6890.40041406188
Angle 46,8977.50840489413,6903.06866598391
Angle 46,9008.22853398189,6915.62206025519
Angle 46,9038.90788387774,6928.06079062274
Angle 46,9069.54660811363,6940.38504959725
Angle 46,9100.14485918565,6952.59502846331
Angle 46,9130.7027885599,6964.69091728958
Angle 46,9161.22054667826,6976.67290493879
Angle 46,9191.6982829641,6988.54117907783
Angle 46,9222.13614582796,7000.2959261876
Angle 46,9252.53428267314,7011.93733157299
Angle 46,9282.8928399013,7023.46557937259
Angle 46,9313.21196291791,7034.88085256852
Angle 46,9343.49179613774,7046.18333299608
Angle 46,9373.73248299027,7057.37320135339
Angle 46,9403.93416592503,7068.45063721095
Angle 46,9434.09698641689,7079.41581902117
Angle 46,9464.22108497136,7090.2689241278
Angle 46,9494.30660112974,7101.01012877532
Angle 46,9524.35367347434,7111.63960811831
Angle 46,9554.36243963354,7122.15753623069
Angle 46,9584.33303628688,7132.56408611497
Angle 46,9614.2655991701,7142.85942971142
Angle 46,9644.16026308007,7153.04373790715
Angle 46,9674.01716187976,7163.11718054523
Angle 46,9703.83642850312,7173.07992643364
Angle 46,9733.61819495991,7182.9321433543
Angle 46,9763.3625923405,7192.67399807188
Angle 46,9793.06975082066,7202.30565634274
Angle 46,9822.73979966626,7211.8272829237
Angle 46,9852.37286723791,7221.23904158078
Angle 46,9881.96908099568,7230.54109509796
Angle 46,9911.52856750363,7239.73360528577
Angle 46,9941.05145243437,7248.81673298995
Angle 46,9970.53786057363,7257.7906381
Angle 46,9999.98791582469,7266.65547955768
Angle 46,10029.4017412129,7275.41141536551
Angle 46,10058.7794588899,7284.05860259518
Angle 46,10088.1211901382,7292.59719739594
Angle 46,10117.4270553756,7301.02735500291
Angle 46,10146.6971741591,7309.34922974542
Angle 46,10175.9316651894,7317.56297505521
Angle 46,10205.1306463154,7325.66874347468
Angle 46,10234.2942345377,7333.66668666501
Angle 46,10263.4225460137,7341.55695541434
